,link,titles,abstracts
99,https://www.sciencedirect.com/science/article/pii/S0079661101000817,Microzooplankton and mesozooplankton in an upwelling filament off Galicia: modelling and sensitivity analysis of the linkages and their impact on the carbon dynamics,"This paper reports estimates of trophic flows of carbon off the Galician coast from a 1D ecological model, which are compared with field data from a two week Lagrangian drift experiment. The model consists of 9 biological components: nitrate, ammonium, &gt;5μm phytoplankton, &lt;5μm phytoplankton, heterotrophic nanoflagellates/dinoflagellates (5–20 μm), heterotrophic dinoflagellates (&gt;20 μm), ciliates, fast sinking detritus and slow sinking detritus. Calculations were made for the fluxes of carbon between biological components within the upper 45m of the water column. The temporal development of primary production during the simulation period of two weeks was in good agreement with field estimates, which varied between 248 and 436mgC.m<sup>−2</sup>.d<sup>−1</sup>. Heterotrophic nanoflagellates had the greatest impact on carbon flux, with a grazing rate of 168mgC.m<sup>−2</sup>.d<sup>−1</sup>. Herbivorous grazing by microzooplankton amounted to 215mgC.m<sup>−2</sup>.d<sup>−1</sup>, whereas grazing by copepods on phytoplankton was 35mgC.m<sup>−2</sup> d<sup>−1</sup>. Copepods grazing on microzooplankton was minor (0.47mgC.m<sup>−2</sup>.d<sup>−1</sup>) and the export flux from the upper 45m was 302mgC.m<sup>−2</sup>.d<sup>−1</sup>. Sensitivity analyses, in which the grazing parameters (i.e the functional relationship between ingestion and food concentration) were changed, were carried out on the heterotrophic dinoflagellate, ciliate and heterotrophic nanoflagellates/dinoflagellate components of the model. These changes did not alter the temporal development of heterotrophic nanoflagellates/dinoflagellates biomass significantly, but ciliates and heterotrophic dinoflagellates were more sensitive to variations in the grazing parameters. The overall conclusion from this modelling study is that the coupling between small phytoplankton and heterotrophic nanoflagellates was the quantitatively most important process controlling carbon flow in this region."
100,https://www.sciencedirect.com/science/article/pii/S1364032115015725,"Hydrokinetic energy conversion: Technology, research, and outlook","Interest in the advancement of <em>hydrokinetic energy conversion</em> (HEC) technology has grown substantially in recent years. The hydrokinetic industry has advanced beyond the initial testing phase and will soon install demonstration projects with arrays of full-scale devices. By reviewing the current state of the industry and the cutting edge research this paper identifies the key advancements required for HEC technology to become commercially successful at the utility scale. The primary hurdles are: (i) reducing the cost of energy, (ii) optimizing individual turbines to work in concert considering array and bathymetry effects, (iii) balancing energy extraction with environmental impact, and (iv) addressing socioeconomic concerns.</p><p id=""sp0060"">This review is split into three primary sections. The first section provides an overview of the HEC technology systems that are most likely to be installed in commercial arrays. The second section is an in-depth literature review. The literature review is sub-divided into five areas that are positioned to significantly impact the viability of HEC technology: (i) site assessment, (ii) turbine design, (iii) turbine wake modeling, (iv) array performance, and (<em>v</em>) environmental impact. The final section presents an outlook for the HEC industry and future research."
101,https://www.sciencedirect.com/science/article/pii/S0074614210970277,Planar Vortex Dynamics,"This chapter provides an overview of some of the work on vortex dynamics from the point of view of <a class=""topic-link"" href=""/topics/earth-and-planetary-sciences/solitary-wave"" title=""Learn more about Solitary Wave from ScienceDirect's AI-generated Topic Pages"">soliton</a> theory. Vortex dynamics play an important role in the study of turbulent fluid motions. Soliton interactions are elastic––that is, their properties, such as the amplitude and phase speed, are conserved under interactions. However, vortex interactions are typically inelastic––that is, vortex properties are often not preserved during collisions with each other, for example, they can merge. The chapter describes the derivation of the Poisson equation for vortex dynamics in the plane and gives the specific cases of the Poisson equation for vortex dynamics in the plane. It explores the potential vorticity equation (PVE) that offers a vast, rich source of nonlinear phenomena to be studied in the context of large and meso-scale motions in the ocean and the atmosphere. The potential vorticity equation is easily linearized by removing the Jacobian term. A key idea in the implementation of the soliton methods is that the Sinh–Poisson equation has soliton solutions, but the vortex solution consists of bound solitons with phase locking––that is, two phase-locked solitons create a particular vortex solution."
102,https://www.sciencedirect.com/science/article/pii/S001282522300274X,The postulation of intermittent land bridges as an explanation for reiterated colonization events of Madagascar by African vertebrates: An in-depth review and novel insights in honour of the late Judith Masters and Fabien Génin,"Madagascar's vertebrate fauna is the result of an intricate biogeographic history not considered in the models developed to explain colonization on other islands. For 80 years popular opinion has held that most of Madagascar's terrestrial vertebrate fauna arrived via transoceanic dispersal (i.e., by rafting or swimming), chiefly from Africa. The alternative solution of recurrent uplifts of a land bridge connected with cyclic global kinematic revolutions, proposed in 2021, was recently challenged. The 2021 paper demonstrates the strength of a comprehensive holistic approach (sedimentary, tectonic, kinematic, and palaeo-environmental studies) based on the new, large-scale dataset provided by the PAMELA (Passive Margins Exploration Laboratories) research project. This episodic land bridges hypothesis was tested with divergence estimates of dispersal mechanisms of Madagascar's Angiosperm taxa. The present study includes preliminary palynological results obtained on the latest Miocene to earliest Pliocene material from DSDP Site 242. These pollen assemblages are illustrative of vegetation belts from the coastline to high relief, i.e., from mangrove up to montane forests including intermediate low altitude vegetation."
103,https://www.sciencedirect.com/science/article/pii/S1001605816606753,Sharp interface direct forcing immersed boundary methods: A summary of some algorithms and applications,"Body-fitted mesh generation has long been the bottleneck of simulating fluid flows involving complex geometries. Immersed boundary methods are non-boundary-conforming methods that have gained great popularity in the last two decades for their simplicity and flexibility, as well as their non-compromised accuracy. This paper presents a summary of some numerical algorithms along the line of sharp interface direct forcing approaches and their applications in some practical problems. The algorithms include basic Navier-Stokes solvers, immersed boundary setup procedures, treatments of stationary and moving immersed boundaries, and fluid-structure coupling schemes. Applications of these algorithms in particulate flows, flow-induced vibrations, biofluid dynamics, and free-surface hydrodynamics are demonstrated."
104,https://www.sciencedirect.com/science/article/pii/S2225603220300011,Review of Recent Progress in Tropical Cyclone Track Forecasting and Expression of Uncertainties,"The Ninth International Workshop on Tropical Cyclones (IWTC-9) took place in Hawaii, USA in December 2018. This review paper was presented at the Workshop under the Tropical Cyclone Track topic. The forecasting of tropical cyclone (TC) track has seen significant improvements in recent decades both by numerical weather prediction models and by regional warning centres who issue forecasts having made use of these models and other forecasting techniques. <a class=""anchor u-display-inline anchor-paragraph"" data-sd-ui-side-panel-opener=""true"" data-xocs-content-id=""bib28"" data-xocs-content-type=""reference"" href=""#bib28""><span class=""anchor-text"">Heming and Goerss (2010)</span></a> gave an overview of forecasting techniques and models available for TC forecasting, including evidence of the improvement in performance over the years. However, the models and techniques used for TC forecasting have continued to develop in the last decade. This presentation gives an updated overview of many of the numerical weather prediction models and other techniques used for TC track prediction. It includes recent performance statistics both by the models and the regional warning centres."
105,https://www.sciencedirect.com/science/article/pii/S1364815201000809,"Modelling pollution dispersion, the ecosystem and water quality in coastal waters: a review","This review is intended as a comprehensive but concise summary of present capabilities in coastal pollutant, ecosystem and water quality modelling. It reflects the recent rapid developments in multidisciplinary modelling in shelf seas."
106,https://www.sciencedirect.com/science/article/pii/S0301479721020636,Quantification and control of gaseous emissions from solid waste landfill surfaces,"Landfilling is the most common option for solid waste disposal worldwide. Landfill sites can emit significant quantities of greenhouse gases (GHGs; e.g., methane, carbon dioxide, and nitrous oxide) and release toxic and odorous compounds (e.g., sulfides). Due to the complex composition and characteristics of landfill surface gas emissions, the quantification and control of landfill emissions are challenging. This review attempts to comprehensively understand landfill emission quantification and control options by primarily focusing on GHGs and odor compounds. Landfill emission quantification was highlighted by combining different emissions monitoring approaches to improve the quality of landfill emission data. Also, landfill emission control requires a specific approach that targets emission compounds or a systematic approach that reduces overall emissions by combining different control methods since the diverse factors dominate the emissions of various compounds and their transformation. This integrated knowledge of emission quantification and control options for GHGs and odor compounds is beneficial for establishing field monitoring campaigns and incorporating mitigation strategies to quantify and control multiple landfill emissions."
107,https://www.sciencedirect.com/science/article/pii/0079661195000151,Seasonal cycles of pelagic production and consumption,"Comprehensive seasonal cycles of production and consumption in the pelagial require the ocean to be partitioned. This can be done rationally at two levels: into four primary ecological domains (three oceanic and one coastal), or about fifty biogeochemical provinces. The domains differ in their characteristic seasonal cycles of stability, nutrient supply and illumination, while provinces are defined by ocean currents, fronts, topography and recurrent features in the sea surface chlorophyll field."
108,https://www.sciencedirect.com/science/article/pii/S0168192313000373,Tracing the flow of carbon dioxide and water vapor between the biosphere and atmosphere: A review of optical isotope techniques and their application,"Development of optical isotope techniques over the last several years has provided scientists a set of tools for tracing the transport and cycling of CO<sub>2</sub> and water vapor between the biosphere and atmosphere. Here, I take a micrometeorological perspective and review these technological advances, assess key instrument performance characteristics, examine how these techniques have been used in the field to improve our understanding of the processes governing the exchange of CO<sub>2</sub> and water vapor, and discuss future research directions. Review of the recent literature indicates that: (1) optical techniques have been used to quantify the isotope composition of biosphere–atmosphere exchange using the traditional Keeling mixing line, flux–gradient, eddy covariance, and chamber approaches under a variety of field conditions with near-continuous data records now extending to more than 5-years; (2) high frequency and near continuous isotope measurements at the canopy scale have demonstrated important new insights regarding the behaviour of kinetic fractionation at the leaf versus canopy scales and the controls on ecosystem respiration that could not have been observed previously using traditional methods; (3) based on the assessment of instrument performance, carbon isotope disequilibrium (the difference between the isotope composition of photosynthesis and respiration), carbon turnover rates, and measurement uncertainties, <sup>13</sup>C-CO<sub>2</sub> investigations are best suited for examining the contributions and changes to ecosystem respiration with a need for more innovative <sup>13</sup>C-isotope labeling experiments and compound specific isotope analyses under field conditions; (4) significant progress has been made in measuring the oxygen isotope composition of water vapor fluxes and canopy leaf water enrichment. These new data have provided an opportunity to evaluate models of leaf water enrichment and their application to the canopy scale; and (5) the use of <sup>18</sup>O-H<sub>2</sub>O and <sup>18</sup>O-CO<sub>2</sub> as tracers of the coupled carbon–water cycle has matured significantly in recent years."
109,https://www.sciencedirect.com/science/article/pii/S0165232X16301161,Understanding spray cloud formation by wave impact on marine objects,"Wave impacts on vessels and offshore structures can induce significant spray. This process leads to topside icing in sufficiently cold and windy conditions. This paper establishes the current state of the art understanding of the physical behaviour of wave impact and the process of spray cloud formation upstream of a ship or marine structure. Previous work on the behaviour of spray at the bow is extensively reviewed. The process of spray formation is related to several complicated phenomena including wave slamming, jet formation after impact, sheet and droplet breakup, and production of the spray cloud on the top surface of the ship bow. Progress has been made in modeling some of these phenomena, including numerical methods for modeling the free surface, the phenomena of slamming, air entrainment, and water breakup. Field observation methods for measuring characteristic parameters of the spray are also reviewed. Related phenomena, such as wave slamming on a wall and bow waves, are followed from the numerical and experimental point of view. Although direct numerical simulations of spray formation following by wave impacts are not yet a practical option, constituent models for each separate part of this problem (e.g., free surface modeling, slamming on walls, air entrainment, etc.) show promising progress. This work is a guide for researchers of off-deck phenomena in the field of marine icing. The puzzle pieces and the gaps are examined to help design a new research strategy in this field."
110,https://www.sciencedirect.com/science/article/pii/S016980951400129X,The Goddard Cumulus Ensemble model (GCE): Improvements and applications for studying precipitation processes,"Convection is the primary transport process in the Earth's atmosphere. About two-thirds of the Earth's rainfall and severe floods derive from convection. In addition, two-thirds of the global rain falls in the tropics, while the associated latent heat release accounts for three-fourths of the total heat energy for the Earth's atmosphere. Cloud-resolving models (CRMs) have been used to improve our understanding of cloud and precipitation processes and phenomena from micro-scale to cloud-scale and mesoscale as well as their interactions with radiation and surface processes. CRMs use sophisticated and realistic representations of cloud microphysical processes and can reasonably well resolve the time evolution, structure, and life cycles of clouds and cloud systems. CRMs also allow for explicit interaction between clouds, outgoing longwave (cooling) and incoming solar (heating) radiation, and ocean and land surface processes. Observations are required to initialize CRMs and to validate their results.</p><p id=""sp0010"">The Goddard Cumulus Ensemble model (GCE) has been developed and improved at NASA/Goddard Space Flight Center over the past three decades. It is a multi-dimensional non-hydrostatic CRM that can simulate clouds and cloud systems in different environments. Early improvements and testing were presented in Tao and Simpson (1993) and Tao et al. (2003a). A review on the application of the GCE to the understanding of precipitation processes can be found in Simpson and Tao (1993) and Tao (2003). In this paper, recent model improvements (microphysics, radiation and land surface processes) are described along with their impact and performance on cloud and precipitation events in different geographic locations via comparisons with observations. In addition, recent advanced applications of the GCE are presented that include understanding the physical processes responsible for diurnal variation, examining the impact of aerosols (cloud condensation nuclei or CCN and ice nuclei or IN) on precipitation processes, utilizing a satellite simulator to improve the microphysics, providing better simulations for satellite-derived latent heating retrieval, and coupling with a general circulation model to improve the representation of precipitation processes. Future research is also discussed."
111,https://www.sciencedirect.com/science/article/pii/S0029801809000638,Modeling sediment transport in the swash zone: A review,"A critical review of conceptual and mathematical models developed in recent decades on sediment transport in the swash zone is presented. Numerous studies of the hydrodynamics and sediment transport in the swash zone in recent years have pointed out the importance of swash processes in terms of science advancement and practical applications. Evidently, the hydrodynamics of the swash zone are complex and not fully understood. Key hydrodynamic processes include both high-frequency bores and low-frequency infragravity motions, and are affected by wave breaking and turbulence, shear stresses and bottom friction. The prediction of sediment transport that results from these complex and interacting processes is a challenging task. Besides, sediment transport in this oscillatory environment is affected by high-order processes such as the beach groundwater flow. Most relationships between sediment transport and flow characteristics are empirical, based on laboratory experiments and/or field measurements. Analytical solutions incorporating key factors such as sediment characteristics and concentration, waves and coastal aquifer interactions are unavailable. Therefore, numerical models for wave and sediment transport are widely used by coastal engineers. This review covers mechanisms of sediment transport, important forcing factors, governing equations of wave-induced flow, groundwater interactions, empirical and numerical relations of cross-shore and longshore sediment transport in the swash zone. Major advantages and shortcomings of various numerical models and approaches are highlighted and reviewed. These will provide coastal modelers an impetus for further detailed investigations of fluid and sediment transport in the swash zone."
112,https://www.sciencedirect.com/science/article/pii/S1873965220300566,Rapid change of the Arctic climate system and its global influences - Overview of GRENE Arctic climate change research project (2011–2016),"Under global warming due to anthropogenic increases in atmospheric carbon dioxide concentration, the surface air temperature in the Arctic is increasing with a speed that is more than double the global average, called “Arctic amplification (AA).” To grasp these changes in the Arctic, to understand the mechanism, to know the global influences, and to contribute to future climate projection, we conducted the Green Network of Excellence Program (GRENE) Arctic Climate Change Research Project “Rapid Change of the Arctic Climate System and its Global Influences” for five years between 2011 and 2016 (hereafter “GRENE Arctic”). To tackle four strategic targets presented, members from seven research themes, modeling, terrestrial ecosystem, atmosphere, cryosphere, greenhouse gases, marine ecosystem, and sea ice groups, worked together and reached to the outcomes. Here, the significant outcomes of the GRENE Arctic, presented in more than 100 research articles were compiled, reviewed, and synthesized. Among them, the notable key findings were highlighted in the final chapter. The GRENE Arctic was epoch-making as the first all-Japan comprehensive project incorporating multidisciplinary studies and collaboration between observation and modeling. The original synthetic report has been open at the GRENE home page (<a class=""anchor u-display-inline anchor-paragraph"" href=""http://www.nipr.ac.jp/grene/"" rel=""noreferrer noopener"" target=""_blank""><span class=""anchor-text"">http://www.nipr.ac.jp/grene/</span><svg aria-label=""Opens in new window"" class=""icon icon-arrow-up-right-tiny arrow-external-link"" focusable=""false"" height=""8px"" viewbox=""0 0 8 8"" width=""8px""><path d=""M1.12949 2.1072V1H7V6.85795H5.89111V2.90281L0.784057 8L0 7.21635L5.11902 2.1072H1.12949Z""></path></svg></a>)."
113,https://www.sciencedirect.com/science/article/pii/S0012825222000484,Transport and deposition of immiscible sulfide liquid during lateral magma flow,"Magmatic sulfide deposits are generated by extraordinary accumulations of immiscible sulfide liquids in ultramafic-mafic magmas. While their associated geochemical and petrogenetic systems are well understood, the fluid dynamic processes that control the formations of ore bodies and textures are much less well known, particularly during lateral magma emplacement. Using a computational fluid dynamic modelling approach, we depict the transport and deposition of sulfides in two distinct laminar and turbulent horizontal flow settings that correspond to mafic intrusion-hosted and komatiite-hosted deposits, respectively. In horizontally flowing mafic magma, there is no vertical velocity component to offset the gravitational settling of sulfide liquid droplets, while the relatively high viscosity of mafic melt retards their deposition. Single droplets follow curved trajectories analogous to horizontal projectile motion and can be transported considerable distances before reaching the base of the flow, depending on their sizes and relative elevations in the flow, and the melt viscosity and flow velocity. Lateral motion of sulfide-rich mafic magma will eventually evolve into either stratified or plug flow with some pre-accumulation of sulfides in the lower parts of channels, which may be the precursors of economic ore bodies in mafic intrusions. While, volcanic or shallow subvolcanic komatiite systems are characterized by turbulent flows, in which the vertical velocity fluctuations can usually hold dense sulfide droplets in suspension, making long-distance transport of sulfides more feasible."
114,https://www.sciencedirect.com/science/article/pii/S0079661120302299,Small pelagic fish in the new millennium: A bottom-up view of global research effort,"Small pelagic fish (SPF) play extremely important ecological roles in marine ecosystems, form some of the most economically valuable fisheries resources, and play a vital role in global food security. Due to their short generation times and tight coupling to lower trophic levels, populations of SPF display large boom-and-bust dynamics that are closely linked to climate variability. To reveal emerging global research trends on SPF as opposed to more recently published, ecosystem-specific reviews of SPF, we reviewed the literature published in two, 6-year periods in the new millennium (2001–2006, and 2011–2016) straddling the publication of a large, global review of the dynamics of SPF in 2009. We explored intrinsic and extrinsic (bottom-up) factors influencing the dynamics of SPF such as anchovies, sardines, herrings and sprats within the sub-order Clupeidae. Published research efforts within 16 different biogeographic ocean regions were compiled (more than 900 studies) and compared to identify i) new milestones and advances in our understanding, ii) emerging research trends and iii) remaining gaps in knowledge. Studies were separated into 5 categories (field, laboratory, mesocosms, long-term statistical analyses and spatially-explicit modelling) and discussed in relation to 10 bottom-up categories including 5 abiotic factors (temperature, salinity, pH, dissolved oxygen, density), 3 physical processes (advection, turbulence, turbidity) and 2 biotic factors (prey quantity and quality). The peer-reviewed literature reflects changes in the number of studies between the two time periods including increases (Mediterranean Sea, Humboldt Current) and decreases (Australia, Benguela Current). Our review highlights i) gaps in ecological knowledge on young juveniles and, in general, on the impacts of hypoxia and heatwaves on SPF, ii) the utility of paleo studies in exploring population drivers, iii) the continued need to develop spatially-explicit, full life-cycle models, iv) the importance of exploring how density-dependent processes impact vital rates (growth, survival, reproduction), and v) the benefits of international collaboration for knowledge transfer and building unifying hypotheses on the role of bottom-up factors and processes that regulate SPF populations."
115,https://www.sciencedirect.com/science/article/pii/S0048969720382449,"Cycling of black carbon and black nitrogen in the hydro-geosphere: Insights on the paradigm, pathway, and processes","The provenance, preponderance, mobilization/export potential, and environmental health effects of charred residues have been reviewed and discussed in the context of decoupling of biogeochemical DOC (and DON) cycling."
116,https://www.sciencedirect.com/science/article/pii/S0370157317302958,"Rayleigh–Taylor and Richtmyer–Meshkov instability induced flow, turbulence, and mixing. II","Rayleigh–Taylor (RT) and Richtmyer–Meshkov(RM) instabilities are well-known pathways towards turbulent mixing layers, in many cases characterized by significant mass and species exchange across the mixing layers (Zhou, 2017. <em>Physics Reports</em>, 720–722, 1–136). Mathematically, the pathway to turbulent mixing requires that the initial interface be multimodal, to permit cross-mode coupling leading to turbulence. Practically speaking, it is difficult to experimentally produce a non-multi-mode initial interface. Numerous methods and approaches have been developed to describe the late, multimodal, turbulent stages of RT and RM mixing layers."
117,https://www.sciencedirect.com/science/article/pii/S0025326X11005133,Microplastics as contaminants in the marine environment: A review,"Since the mass production of plastics began in the 1940s, microplastic contamination of the marine environment has been a growing problem. Here, a review of the literature has been conducted with the following objectives: (1) to summarise the properties, nomenclature and sources of microplastics; (2) to discuss the routes by which microplastics enter the marine environment; (3) to evaluate the methods by which microplastics are detected in the marine environment; (4) to assess spatial and temporal trends of microplastic abundance; and (5) to discuss the environmental impact of microplastics. Microplastics are both abundant and widespread within the marine environment, found in their highest concentrations along coastlines and within mid-ocean gyres. Ingestion of microplastics has been demonstrated in a range of marine organisms, a process which may facilitate the transfer of chemical additives or hydrophobic waterborne pollutants to biota. We conclude by highlighting key future research areas for scientists and policymakers."
118,https://www.sciencedirect.com/science/article/pii/S0079661117301179,Cold intermediate layer of the Baltic Sea: Hypothesis of the formation of its core,"A hypothesis for the formation of the core (the coldest water) of the Cold Intermediate Layer (CIL) of the Baltic Proper is proposed. It is based on a joint analysis of previously published research on shallow spring thermocline development and pycnocline formation and on a recent field monitoring of the transition from winter- to summertime vertical stratification in the Gdańsk Basin. The simultaneous appearance of numerous field observations of (i) warmer/slightly fresher water at the surface and (ii) anomalously cold and slightly more saline (plus 0.1–0.3) intrusions in the lower portion of the upper mixed layer (40–60 m) in early April suggest that they are parts of a single whole horizontal-exchange process within the Baltic Proper. We suggest that this exchange is driven by the early-spring release of gravitational energy excess, which was maintained during winter by vertical mixing; when mixing ceases, the 500-km long vertically homogeneous layer with longitudinal salinity gradient relaxes to a more gravitationally stable stratification. This exchange forces winter-cold (1.5–4 °C in different years) surface waters of moderate salinity (7.5–8) to penetrate rather quickly into intermediate layers, where they are then effectively conserved throughout the warmer period as the core of the CIL. Such a temperature/salinity index is characteristic of waters of the upper mixed layer in the Bornholm Basin in March. The hypothesis is verified against published works on mean climatic data, intrusion activity in the Baltic Proper, numerical simulations of thermohaline conveyor and laboratory experiments."
119,https://www.sciencedirect.com/science/article/pii/S0370157301000667,Fundamental statistical descriptions of plasma turbulence in magnetic fields,"A pedagogical review of the historical development and current status (as of early 2000) of systematic statistical theories of plasma turbulence is undertaken. Emphasis is on conceptual foundations and methodology, not practical applications. Particular attention is paid to equations and formalism appropriate to strongly magnetized, fully ionized plasmas. Extensive reference to the literature on neutral-fluid turbulence is made, but the unique properties and problems of plasmas are emphasized throughout. Discussions are given of quasilinear theory, weak-turbulence theory, resonance-broadening theory, and the clump algorithm. The direct-interaction approximation (DIA) is developed as a central focus of the article, and its relationship to the earlier plasma theories is explained. Various methods of renormalized perturbation theory are described, then unified with the aid of the generating-functional formalism of Martin, Siggia, and Rose. A general expression for the renormalized dielectric function is deduced and discussed in detail. Modern approaches such as decimation and PDF methods are described. Derivations of DIA-based Markovian closures are discussed. The eddy-damped quasinormal Markovian (EDQNM) closure is shown to be nonrealizable in the presence of waves, and a new realizable Markovian closure is presented. The test-field model and a realizable modification thereof are also summarized. Numerical solutions of various closures for some plasma-physics paradigms are reviewed. The variational approach to bounds on transport is developed. Miscellaneous topics include Onsager symmetries for turbulence, the interpretation of entropy balances for both kinetic and fluid descriptions, self-organized criticality, statistical interactions between disparate scales, and the roles of both mean and random shear. Appendices are provided on Fourier transform conventions, dimensional and scaling analysis, the derivations of nonlinear gyrokinetic and gyrofluid equations, stochasticity criteria for quasilinear theory, formal aspects of resonance-broadening theory, Novikov's theorem, the treatment of weak inhomogeneity, the derivation of the Vlasov and gyrokinetic weak-turbulence wave kinetic equation from a fully renormalized description, some features of a code for solving the DIA and related Markovian closures, the details of the solution of the EDQNM closure for a solvable three-wave model, and the notation used in the article."
120,https://www.sciencedirect.com/science/article/pii/S0169809518300498,Atmospheric moisture transport versus precipitation across the Tibetan Plateau: A mini-review and current challenges,"The Tibetan Plateau (TP), being an average of surpassing 4000 m above sea level and around 2."
121,https://www.sciencedirect.com/science/article/pii/S0169809514002002,A review on regional dynamical downscaling in intraseasonal to seasonal simulation/prediction and major factors that affect downscaling ability,"Regional climate models (RCMs) have been developed and extensively applied for dynamically downscaling coarse resolution information from different sources, such as general circulation models (GCMs) and reanalyses, for different purposes including past climate simulations and future climate projection. Thus far, the nature, the methods, and a number of crucial issues concerning the use of dynamic downscaling are still not well understood. The most important issue is whether, and if so, under what conditions dynamic downscaling is really capable of adding more information at different scales compared to the GCM or reanalysis that imposes lateral boundary conditions (LBCs) to the RCMs. There are controversies regarding the downscaling ability. In this review paper we present several factors that have consistently demonstrated strong impact on dynamic downscaling ability in intraseasonal and seasonal simulations/predictions and future projection. Those factors include setting of the RCM experiment (e.g. imposed LBC quality, domain size and position, LBC coupling, and horizontal resolution); as well as physical processes, mainly convective schemes and vegetation and soil processes that include initializations, vegetation specifications, and planetary boundary layer and surface coupling. These studies indicate that RCMs have downscaling ability in some aspects but only under certain conditions. Any significant weaknesses in one of these aspects would cause an RCM to lose its dynamic downscaling ability. This paper also briefly presents challenges faced in current RCM dynamic downscaling and future prospective, which cover the application of coupled ocean–atmosphere RCMs, ensemble applications, and future projections."
122,https://www.sciencedirect.com/science/article/pii/S0025326X16304386,"A review of ghost gear entanglement amongst marine mammals, reptiles and elasmobranchs","This review focuses on the effect that ghost gear entanglement has on marine megafauna, namely mammals, reptiles and elasmobranchs. A total of 76 publications and other sources of grey literature were assessed, and these highlighted that over 5400 individuals from 40 different species were recorded as entangled in, or associated with, ghost gear. Interestingly, there appeared to be a deficit of research in the Indian, Southern, and Arctic Oceans; and so, we recommend that future studies focus efforts on these areas. Furthermore, studies assessing the effects of ghost gear on elasmobranchs, manatees, and dugongs should also be prioritised, as these groups were underrepresented in the current literature. The development of regional databases, capable of recording entanglement incidences following a minimum global set of criteria, would be a logical next step in order to analyse the effect that ghost gear has on megafauna populations worldwide."
123,https://www.sciencedirect.com/science/article/pii/S1875963711000085,Dust cycle: An emerging core theme in Earth system science,"The dust cycle is an integral part of the Earth system. Each year, an estimated 2000<!-- --> <!-- -->Mt dust is emitted into the atmosphere, 75% of which is deposited to the land and 25% to the ocean. The emitted and deposited dust participates in a range physical, chemical and bio-geological processes that interact with the cycles of energy, carbon and water. Dust profoundly affects the energy balance of the Earth system, carries organic material, contributes directly to the carbon cycle and carries iron which is vital to ocean productivity and the ocean-atmosphere CO<sub>2</sub> exchange. A deciphering of dust sources, transport and deposition, requires an understanding of the geological controls and climate states – past, present and future. While our knowledge of the dust cycle, its impacts and interactions with the other global-scale bio-geochemical cycles has greatly advanced in the last 30<!-- --> <!-- -->years, large uncertainties and knowledge gaps still exist. In this review paper, we attempt to provide a benchmark of our present understanding, identify the needs and emphasise the importance of placing the dust issue in the Earth system framework. Our review focuses on (i) the concept of the dust cycle in the context of global biogeochemical cycles; (ii) dust as a climate indicator; (iii) dust modelling; (iv) dust monitoring; and (v) dust parameters. The adoption of a quantitative and global perspective of the dust cycle, underpinned by a deeper understanding of its physical controls, will lead to the reduction of the large uncertainties which presently exist in Earth system models."
124,https://www.sciencedirect.com/science/article/pii/S0045782520303510,A review on MPS method developments and applications in nuclear engineering,"The paper aims to provide a comprehensive review on the achievements made on moving particle semi-implicit (MPS) method and the applications in nuclear engineering. The state-of-the-art advancements in stability and accuracy, boundary conditions, surface tension, multiphase flow, fluid–structure interaction and multi-resolution technique are discussed. The applications in nuclear reactor fundamental thermal hydraulics and melt behaviors in severe accident are summarized. The drawbacks, current challenges, future developments and potential application areas of MPS method are highlighted."
125,https://www.sciencedirect.com/science/article/pii/S146350032200141X,3D wave-resolving simulation of sandbar migration,"The problem of sandbar migration on the storm timescale is revisited with a 3D wave-resolving hydro-sedimentary model. The latter presents an intermediate approach between expensive wave-resolving two-phase flow models and highly parametrized wave-averaged models. Innovative features include the use of weakly compressible assumptions in the hydrodynamics and morphological acceleration of bed changes to speed up numerical simulations. The model accurately simulates the successive offshore and onshore bar migration observed in a large-scale flume experiment in response to wave forcing representing storm and post-storm (recovery) conditions. The diagnosis of sand transport and the analysis of an ensemble-averaged asymmetric wave cycle reveal the migration mechanisms in each phase. In all cases, sediment resuspension is impacted by breaker-induced turbulence, while sediment transport and bed evolution are primarily the result of the undertow distribution – the breaker-induced seaward undercurrent – across the sandbar. There is also a significant contribution from asymmetric wave-related onshore fluxes, due to greater mobilization and currents during the wave crest period."
126,https://www.sciencedirect.com/science/article/pii/S1574690906020065,Chapter 6 Experimental Reality of Geostrophic Adjustment,"This chapter describes experimental reality of geostrophic adjustment. The rotating shallow water model (RSW) is probably the most pedagogical and useful model to understand <a class=""topic-link"" href=""/topics/physics-and-astronomy/geophysical-fluid-dynamics"" title=""Learn more about Geophysical Fluid Dynamics from ScienceDirect's AI-generated Topic Pages"">geophysical fluid dynamics</a>. The main purpose is to understand which dynamical processes are filtered out by the RSW model while they occur sometimes in real experiment. Even if the RSW equations are based on drastic assumptions (hydrostatic balance, quasibidimensionality, and weak dissipation), it is a surprisingly good model of many phenomena in the atmosphere and the ocean. The rapidity of the geostrophic adjustment does not depend on the size or the amplitude of the initial unbalance state. Therefore, the existence of a mean adjusted state does not depend on the presence of fast wave motion. However, the inertia–gravity waves detected in the experiment have a dispersive behavior because of the finite value of the aspect ratio parameter α."
